ip,city,region,country,loc,timezone,country_name,latitude,longitude,org,hostname,postal,bogon
31.4.189.217,Barcelona,Catalonia,ES,"41.4301,2.1925",Europe/Madrid,Spain,41.4301,2.1925,AS12430 VODAFONE ESPANA S.A.U.,31-4-189-217.red-acceso.airtel.net,08901,
31.4.189.221,Barcelona,Catalonia,ES,"41.4301,2.1925",Europe/Madrid,Spain,41.4301,2.1925,AS12430 VODAFONE ESPANA S.A.U.,31-4-189-221.red-acceso.airtel.net,08901,
31.4.190.156,Barcelona,Catalonia,ES,"41.4000,2.2000",Europe/Madrid,Spain,41.4000,2.2000,AS12430 VODAFONE ESPANA S.A.U.,31-4-190-156.red-acceso.airtel.net,17454,
31.4.190.164,Barcelona,Catalonia,ES,"41.4000,2.2000",Europe/Madrid,Spain,41.4000,2.2000,AS12430 VODAFONE ESPANA S.A.U.,31-4-190-164.red-acceso.airtel.net,17454,
31.4.190.194,Barcelona,Catalonia,ES,"41.4000,2.2000",Europe/Madrid,Spain,41.4000,2.2000,AS12430 VODAFONE ESPANA S.A.U.,31-4-190-194.red-acceso.airtel.net,17454,
31.4.192.151,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12430 VODAFONE ESPANA S.A.U.,31-4-192-151.red-acceso.airtel.net,41008,
31.4.192.62,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12430 VODAFONE ESPANA S.A.U.,31-4-192-62.red-acceso.airtel.net,41008,
31.4.193.40,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12430 VODAFONE ESPANA S.A.U.,,41008,
31.4.194.181,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-194-181.red-acceso.airtel.net,41001,
31.4.195.36,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-195-36.red-acceso.airtel.net,41001,
31.4.195.39,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-195-39.red-acceso.airtel.net,41001,
31.4.196.17,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-196-17.red-acceso.airtel.net,41001,
31.4.196.205,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-196-205.red-acceso.airtel.net,41001,
31.4.196.237,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-196-237.red-acceso.airtel.net,41001,
31.4.196.71,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-196-71.red-acceso.airtel.net,41001,
31.4.197.102,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-197-102.red-acceso.airtel.net,41001,
31.4.198.170,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-198-170.red-acceso.airtel.net,41001,
31.4.198.76,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-198-76.red-acceso.airtel.net,41001,
31.4.199.114,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12430 VODAFONE ESPANA S.A.U.,31-4-199-114.red-acceso.airtel.net,41008,
31.4.200.110,Barcelona,Catalonia,ES,"41.4307,2.2186",Europe/Madrid,Spain,41.4307,2.2186,AS12430 VODAFONE ESPANA S.A.U.,31-4-200-110.red-acceso.airtel.net,25637,
31.4.205.10,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,31-4-205-10.red-acceso.airtel.net,08001,
31.4.205.35,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,31-4-205-35.red-acceso.airtel.net,08001,
31.4.206.129,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,31-4-206-129.red-acceso.airtel.net,08001,
31.4.206.54,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,31-4-206-54.red-acceso.airtel.net,08001,
31.4.208.116,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12430 VODAFONE ESPANA S.A.U.,31-4-208-116.red-acceso.airtel.net,35001,
31.4.208.153,Valladolid,Castille and León,ES,"41.6552,-4.7237",Europe/Madrid,Spain,41.6552,-4.7237,AS12430 VODAFONE ESPANA S.A.U.,31-4-208-153.red-acceso.airtel.net,47001,
31.4.208.178,Valladolid,Castille and León,ES,"41.6552,-4.7237",Europe/Madrid,Spain,41.6552,-4.7237,AS12430 VODAFONE ESPANA S.A.U.,31-4-208-178.red-acceso.airtel.net,47001,
31.4.210.113,Valladolid,Castille and León,ES,"41.6552,-4.7237",Europe/Madrid,Spain,41.6552,-4.7237,AS12430 VODAFONE ESPANA S.A.U.,31-4-210-113.red-acceso.airtel.net,47001,
31.4.210.153,Valladolid,Castille and León,ES,"41.6552,-4.7237",Europe/Madrid,Spain,41.6552,-4.7237,AS12430 VODAFONE ESPANA S.A.U.,31-4-210-153.red-acceso.airtel.net,47001,
31.4.212.174,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12430 VODAFONE ESPANA S.A.U.,31-4-212-174.red-acceso.airtel.net,35001,
31.4.212.216,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12430 VODAFONE ESPANA S.A.U.,31-4-212-216.red-acceso.airtel.net,35001,
31.4.212.26,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12430 VODAFONE ESPANA S.A.U.,31-4-212-26.red-acceso.airtel.net,35001,
31.4.212.43,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12430 VODAFONE ESPANA S.A.U.,,35001,
31.4.213.238,Valladolid,Castille and León,ES,"41.6552,-4.7237",Europe/Madrid,Spain,41.6552,-4.7237,AS12430 VODAFONE ESPANA S.A.U.,31-4-213-238.red-acceso.airtel.net,47001,
31.4.217.195,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12430 VODAFONE ESPANA S.A.U.,31-4-217-195.red-acceso.airtel.net,41008,
31.4.217.49,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12430 VODAFONE ESPANA S.A.U.,31-4-217-49.red-acceso.airtel.net,41008,
31.4.221.218,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-221-218.red-acceso.airtel.net,41001,
31.4.221.31,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12430 VODAFONE ESPANA S.A.U.,31-4-221-31.red-acceso.airtel.net,41008,
31.4.222.254,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-222-254.red-acceso.airtel.net,41001,
31.4.223.118,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12430 VODAFONE ESPANA S.A.U.,31-4-223-118.red-acceso.airtel.net,41001,
31.4.236.138,Alicante,Valencia,ES,"38.3964,-0.5255",Europe/Madrid,Spain,38.3964,-0.5255,AS12430 VODAFONE ESPANA S.A.U.,31-4-236-138.red-acceso.airtel.net,03690,
31.4.236.23,Benidorm,Valencia,ES,"38.5382,-0.1310",Europe/Madrid,Spain,38.5382,-0.1310,AS12430 VODAFONE ESPANA S.A.U.,31-4-236-23.red-acceso.airtel.net,03500,
31.4.236.29,Burriana,Valencia,ES,"39.8890,-0.0850",Europe/Madrid,Spain,39.8890,-0.0850,AS12430 VODAFONE ESPANA S.A.U.,31-4-236-29.red-acceso.airtel.net,12530,
31.4.236.58,Senija,Valencia,ES,"38.7280,0.0418",Europe/Madrid,Spain,38.7280,0.0418,AS12430 VODAFONE ESPANA S.A.U.,31-4-236-58.red-acceso.airtel.net,03729,
31.4.239.71,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,31-4-239-71.red-acceso.airtel.net,08005,
31.4.240.131,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,31-4-240-131.red-acceso.airtel.net,08005,
37.11.115.207,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,207.115.11.37.dynamic.jazztel.es,28001,
37.11.175.179,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,179.175.11.37.dynamic.jazztel.es,28001,
37.11.226.68,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,68.226.11.37.dynamic.jazztel.es,28223,
37.11.238.197,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,197.238.11.37.dynamic.jazztel.es,28223,
37.11.51.82,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,82.51.11.37.dynamic.jazztel.es,28001,
37.11.65.37,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,37.65.11.37.dynamic.jazztel.es,28025,
37.132.10.110,Lugo,Galicia,ES,"43.0099,-7.5560",Europe/Madrid,Spain,43.0099,-7.5560,AS12479 Orange Espagne SA,110.10.132.37.dynamic.jazztel.es,27080,
37.132.5.125,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,125.5.132.37.dynamic.jazztel.es,28001,
37.132.52.255,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,255.52.132.37.dynamic.jazztel.es,28001,
37.132.7.148,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,148.7.132.37.dynamic.jazztel.es,28001,
37.132.9.147,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12479 Orange Espagne SA,147.9.132.37.dynamic.jazztel.es,35001,
37.14.165.223,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,223.165.14.37.dynamic.jazztel.es,28223,
37.14.176.250,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,250.176.14.37.dynamic.jazztel.es,28223,
37.14.191.76,Barcelona,Catalonia,ES,"41.4307,2.2186",Europe/Madrid,Spain,41.4307,2.2186,AS12479 Orange Espagne SA,76.191.14.37.dynamic.jazztel.es,25637,
37.14.197.231,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,231.197.14.37.dynamic.jazztel.es,28223,
37.14.215.143,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,143.215.14.37.dynamic.jazztel.es,28223,
37.14.223.169,Castelló de la Plana,Valencia,ES,"39.9857,-0.0493",Europe/Madrid,Spain,39.9857,-0.0493,AS12479 Orange Espagne SA,169.223.14.37.dynamic.jazztel.es,12550,
37.14.223.190,Castelló de la Plana,Valencia,ES,"39.9857,-0.0493",Europe/Madrid,Spain,39.9857,-0.0493,AS12479 Orange Espagne SA,190.223.14.37.dynamic.jazztel.es,12550,
37.14.233.129,Reus,Catalonia,ES,"41.1561,1.1069",Europe/Madrid,Spain,41.1561,1.1069,AS12479 Orange Espagne SA,129.233.14.37.dynamic.jazztel.es,43201,
37.15.118.53,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,53.118.15.37.dynamic.jazztel.es,28223,
37.15.136.14,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,14.136.15.37.dynamic.jazztel.es,28223,
37.15.168.34,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,34.168.15.37.dynamic.jazztel.es,28223,
37.15.168.65,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,65.168.15.37.dynamic.jazztel.es,28223,
37.15.175.129,Barcelona,Catalonia,ES,"41.3333,2.0000",Europe/Madrid,Spain,41.3333,2.0000,AS12479 Orange Espagne SA,129.175.15.37.dynamic.jazztel.es,08849,
37.15.199.206,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,206.199.15.37.dynamic.jazztel.es,28001,
37.15.206.237,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,237.206.15.37.dynamic.jazztel.es,28223,
37.15.24.103,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,103.24.15.37.dynamic.jazztel.es,28223,
37.15.244.233,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,233.244.15.37.dynamic.jazztel.es,28223,
37.15.65.60,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,60.65.15.37.dynamic.jazztel.es,28223,
37.15.98.197,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,197.98.15.37.dynamic.jazztel.es,28223,
37.187.26.110,Gravelines,Hauts-de-France,FR,"50.9865,2.1281",Europe/Paris,France,50.9865,2.1281,AS16276 OVH SAS,ns314709.ip-37-187-26.eu,59820,
37.187.48.112,Annweiler am Trifels,Rheinland-Pfalz,DE,"49.2061,7.9753",Europe/Berlin,Germany,49.2061,7.9753,AS16276 OVH SAS,vps-dedibox.profiltechnology.com,76855,
37.200.65.208,Saint Petersburg,St.-Petersburg,RU,"59.9386,30.3141",Europe/Moscow,Russia,59.9386,30.3141,AS49505 OOO Network of data-centers Selectel,,190000,
37.218.75.127,Leioa,Basque Country,ES,"43.3269,-2.9888",Europe/Madrid,Spain,43.3269,-2.9888,AS12338 Euskaltel S.A.,127.37-218-75.dynamic.clientes.euskaltel.es,48940,
37.25.40.8,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS50129 TVHoradada Multimedia S.L.,,28001,
37.252.181.65,Malmö,Skåne,SE,"55.6059,13.0007",Europe/Stockholm,Sweden,55.6059,13.0007,AS12430 VODAFONE ESPANA S.A.U.,,200 01,
37.58.71.199,Amsterdam,North Holland,NL,"52.3740,4.8897",Europe/Amsterdam,Netherlands,52.3740,4.8897,AS36351 SoftLayer Technologies Inc.,c7.47.3a25.ip4.static.sl-reverse.com,1012,
37.59.18.36,Strasbourg,Grand Est,FR,"48.5839,7.7455",Europe/Paris,France,48.5839,7.7455,AS16276 OVH SAS,ns3030173.ip-37-59-18.eu,67000,
37.72.26.102,Elche,Valencia,ES,"38.2622,-0.7011",Europe/Madrid,Spain,38.2622,-0.7011,AS29119 ServiHosting Networks S.L.,,03200,
38.106.143.248,Chicago,Illinois,US,"41.8500,-87.6500",America/Chicago,United States,41.8500,-87.6500,"AS33151 Trustwave Holdings, Inc.",cip-248.trustwave.com,60666,
41.45.126.171,Cairo,Cairo,EG,"30.0626,31.2497",Africa/Cairo,Egypt,30.0626,31.2497,AS8452 TE-AS,host-41.45.126.171.tedata.net,,
41.66.32.205,Abidjan,Abidjan,CI,"5.3544,-4.0017",Africa/Abidjan,Ivory Coast,5.3544,-4.0017,AS29571 Orange Côte d'Ivoire,wimax-41.66.32.205.aviso.ci,,
41.71.213.111,Lagos,Lagos,NG,"6.4541,3.3947",Africa/Lagos,Nigeria,6.4541,3.3947,,,,
41.98.4.88,Valencia,Valencia,ES,"39.4697,-0.3774",Europe/Madrid,Spain,39.4697,-0.3774,AS36947 Telecom Algeria,,46001,
41.98.76.99,Oran,Oran,DZ,"35.6991,-0.6359",Africa/Algiers,Algeria,35.6991,-0.6359,AS36947 Telecom Algeria,,31000,
46.103.166.31,Athens,Attica,GR,"37.9838,23.7278",Europe/Athens,Greece,37.9838,23.7278,AS3329 VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA,46-166-31.adsl.cyta.gr,,
46.105.99.178,Roubaix,Hauts-de-France,FR,"50.6942,3.1746",Europe/Paris,France,50.6942,3.1746,AS16276 OVH SAS,torpedo13.55labs.com,59051 CEDEX 1,
46.118.115.66,Lviv,Lviv Oblast,UA,"49.8383,24.0232",Europe/Kiev,Ukraine,49.8383,24.0232,AS15895 Kyivstar PJSC,46-118-115-66.broadband.kyivstar.net,79018,
46.118.125.84,Lviv,Lviv Oblast,UA,"49.8383,24.0232",Europe/Kiev,Ukraine,49.8383,24.0232,AS15895 Kyivstar PJSC,46-118-125-84.broadband.kyivstar.net,79018,
46.118.127.106,Lviv,Lviv Oblast,UA,"49.8383,24.0232",Europe/Kiev,Ukraine,49.8383,24.0232,AS15895 Kyivstar PJSC,46-118-127-106.broadband.kyivstar.net,79018,
46.161.41.24,Saint Petersburg,St.-Petersburg,RU,"59.9386,30.3141",Europe/Moscow,Russia,59.9386,30.3141,AS35112 GBN group Ltd,free.gbnhost.com,190000,
46.165.197.142,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",Europe/Berlin,Germany,50.1155,8.6842,AS28753 Leaseweb Deutschland GmbH,,60306,
46.165.197.151,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",Europe/Berlin,Germany,50.1155,8.6842,AS28753 Leaseweb Deutschland GmbH,,60306,
46.19.86.155,Tel Aviv,Tel Aviv,IL,"32.0809,34.7806",Asia/Jerusalem,Israel,32.0809,34.7806,AS16116 Pelephone Communications Ltd.,,,
46.193.166.127,Paris,Île-de-France,FR,"48.8534,2.3488",Europe/Paris,France,48.8534,2.3488,AS52075 Wifirst S.A.S.,ppp-bsco01parth2-46-193-166-127.wb.wifirst.net,75000,
46.218.182.2,Paris,Île-de-France,FR,"48.8534,2.3488",Europe/Paris,France,48.8534,2.3488,AS12670 COMPLETEL SAS,c1.info.wonderbox.fr,75000,
46.222.1.120,Titaguas,Valencia,ES,"39.8667,-1.0833",Europe/Madrid,Spain,39.8667,-1.0833,AS15704 XTRA TELECOM S.A.,,46178,
46.222.103.220,Madrid,Madrid,ES,"40.4353,-3.6495",Europe/Madrid,Spain,40.4353,-3.6495,AS15704 XTRA TELECOM S.A.,,28491,
46.222.151.127,Santa Ponsa,Balearic Islands,ES,"39.5258,2.4814",Europe/Madrid,Spain,39.5258,2.4814,AS15704 XTRA TELECOM S.A.,,07183,
46.222.169.25,Pamplona,Navarre,ES,"42.8256,-1.6167",Europe/Madrid,Spain,42.8256,-1.6167,AS15704 XTRA TELECOM S.A.,,31600,
46.222.204.152,Madrid,Madrid,ES,"40.4554,-3.4697",Europe/Madrid,Spain,40.4554,-3.4697,AS15704 XTRA TELECOM S.A.,,28851,
46.222.207.8,Madrid,Madrid,ES,"40.4353,-3.6495",Europe/Madrid,Spain,40.4353,-3.6495,AS15704 XTRA TELECOM S.A.,,28491,
46.222.223.201,Madrid,Madrid,ES,"40.4353,-3.6495",Europe/Madrid,Spain,40.4353,-3.6495,AS15704 XTRA TELECOM S.A.,,28491,
46.222.229.32,Ferrol,Galicia,ES,"43.4845,-8.2329",Europe/Madrid,Spain,43.4845,-8.2329,AS15704 XTRA TELECOM S.A.,,15401,
46.222.232.224,Canals,Valencia,ES,"38.9667,-0.5833",Europe/Madrid,Spain,38.9667,-0.5833,AS15704 XTRA TELECOM S.A.,,46690,
46.222.53.58,Oliva,Valencia,ES,"38.9197,-0.1193",Europe/Madrid,Spain,38.9197,-0.1193,AS15704 XTRA TELECOM S.A.,,46780,
46.222.53.80,Figueres,Catalonia,ES,"42.2664,2.9616",Europe/Madrid,Spain,42.2664,2.9616,AS15704 XTRA TELECOM S.A.,,17600,
46.222.67.171,Tiétar,Extremadura,ES,"40.0294,-5.4819",Europe/Madrid,Spain,40.0294,-5.4819,AS15704 XTRA TELECOM S.A.,,10318,
46.222.83.180,Algeciras,Andalusia,ES,"36.1333,-5.4505",Europe/Madrid,Spain,36.1333,-5.4505,AS15704 XTRA TELECOM S.A.,,11200,
46.226.147.119,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS201942 Soltia Consulting SL,,28001,
46.229.167.149,Washington,"Washington, D.C.",US,"38.8951,-77.0364",America/New_York,United States,38.8951,-77.0364,AS39572 DataWeb Global Group B.V.,,20004,
46.234.129.140,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS197722 Electrovideo Utrera S.A.,,41008,
46.236.23.222,London,England,GB,"51.5085,-0.1257",Europe/London,United Kingdom,51.5085,-0.1257,AS12703 Pulsant (Scotland) Ltd,ded3089.sysms.net,EC1A,
46.236.24.53,London,England,GB,"51.5085,-0.1257",Europe/London,United Kingdom,51.5085,-0.1257,AS12703 Pulsant (Scotland) Ltd,ded3125.sysms.net,EC1A,
46.24.104.7,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-7-104-24-46.ipcom.comunitel.net,28001,
46.24.158.105,Pamplona,Navarre,ES,"42.8256,-1.6167",Europe/Madrid,Spain,42.8256,-1.6167,AS12430 VODAFONE ESPANA S.A.U.,static-105-158-24-46.ipcom.comunitel.net,31600,
46.24.190.90,Madrid,Madrid,ES,"40.4655,-3.7376",Europe/Madrid,Spain,40.4655,-3.7376,AS12430 VODAFONE ESPANA S.A.U.,static-90-190-24-46.ipcom.comunitel.net,28048,
46.25.107.101,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,static-101-107-25-46.ipcom.comunitel.net,08001,
46.25.132.18,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-18-132-25-46.ipcom.comunitel.net,28001,
46.25.156.106,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-106-156-25-46.ipcom.comunitel.net,28001,
46.25.24.140,Pamplona,Navarre,ES,"42.8169,-1.6432",Europe/Madrid,Spain,42.8169,-1.6432,AS12430 VODAFONE ESPANA S.A.U.,static-140-24-25-46.ipcom.comunitel.net,31010,
46.25.98.198,Telde,Canary Islands,ES,"28.0129,-15.4179",Atlantic/Canary,Spain,28.0129,-15.4179,AS12430 VODAFONE ESPANA S.A.U.,static-198-98-25-46.ipcom.comunitel.net,35220,
46.253.41.150,Barcelona,Catalonia,ES,"41.5688,1.8810",Europe/Madrid,Spain,41.5688,1.8810,AS51984 Corporacio Megatel S.L.,41150.ip.megatro.com,08297,
46.26.141.68,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-68-141-26-46.ipcom.comunitel.net,28001,
46.26.144.183,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-183-144-26-46.ipcom.comunitel.net,28001,
46.26.27.2,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-2-27-26-46.ipcom.comunitel.net,28001,
46.26.46.212,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,,28001,
46.27.161.21,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-21-161-27-46.ipcom.comunitel.net,28001,
46.27.186.9,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-9-186-27-46.ipcom.comunitel.net,28001,
46.27.187.15,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-15-187-27-46.ipcom.comunitel.net,28001,
46.27.201.213,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12430 VODAFONE ESPANA S.A.U.,static-213-201-27-46.ipcom.comunitel.net,28001,
46.35.98.16,Melilla,Melilla,ES,"35.2937,-2.9383",Africa/Ceuta,Spain,35.2937,-2.9383,AS199226 Cablemel S.L.,,52001,
